# ./result/hh_runge_0660.txt
# dt = 660 [usec]
# t [usec], V [mV]
0, -65.000000
660, -64.998042
1320, -64.996158
1980, -64.994334
2640, -64.992563
3300, -64.990838
3960, -64.989155
4620, -64.987510
5280, -64.985903
5940, -64.984330
6600, -64.982792
7260, -64.981287
7920, -64.979815
8580, -64.978376
9240, -64.976971
9900, -64.975598
10560, -64.974258
11220, -64.972952
11880, -64.971678
12540, -64.970438
13200, -64.969231
13860, -64.968057
14520, -64.966917
15180, -64.965811
15840, -64.964738
16500, -64.963698
17160, -64.962693
17820, -64.961720
18480, -64.960781
19140, -64.959876
19800, -64.959004
20460, -64.958164
21120, -64.957358
21780, -64.956584
22440, -64.955844
23100, -64.955135
23760, -64.954458
24420, -64.953814
25080, -64.953201
25740, -64.952619
26400, -64.952068
27060, -64.951548
27720, -64.951058
28380, -64.950598
29040, -64.950168
29700, -64.949766
30360, -64.949394
31020, -64.949050
31680, -64.948734
32340, -64.948445
33000, -64.948184
33660, -64.947949
34320, -64.947740
34980, -64.947556
35640, -64.947398
36300, -64.947265
36960, -64.947156
37620, -64.947070
38280, -64.947008
38940, -64.946968
39600, -64.946950
40260, -64.946954
40920, -64.946979
41580, -64.947024
42240, -64.947090
42900, -64.947174
43560, -64.947278
44220, -64.947400
44880, -64.947539
45540, -64.947696
46200, -64.947870
46860, -64.948059
47520, -64.948265
48180, -64.948485
48840, -64.948720
49500, -64.948968
50160, -64.949230
50820, -64.949505
51480, -64.949792
52140, -64.950091
52800, -64.950401
53460, -64.950722
54120, -64.951053
54780, -64.951394
55440, -64.951744
56100, -64.952103
56760, -64.952469
57420, -64.952844
58080, -64.953226
58740, -64.953614
59400, -64.954008
60060, -64.954409
60720, -64.954814
61380, -64.955225
62040, -64.955640
62700, -64.956059
63360, -64.956481
64020, -64.956906
64680, -64.957334
65340, -64.957765
66000, -64.958197
66660, -64.958631
67320, -64.959066
67980, -64.959501
68640, -64.959937
69300, -64.960373
69960, -64.960809
70620, -64.961244
71280, -64.961677
71940, -64.962110
72600, -64.962541
73260, -64.962970
73920, -64.963397
74580, -64.963821
75240, -64.964242
75900, -64.964660
76560, -64.965075
77220, -64.965487
77880, -64.965894
78540, -64.966298
79200, -64.966697
79860, -64.967092
80520, -64.967482
81180, -64.967867
81840, -64.968248
82500, -64.968623
83160, -64.968992
83820, -64.969356
84480, -64.969715
85140, -64.970067
85800, -64.970413
86460, -64.970754
87120, -64.971088
87780, -64.971416
88440, -64.971737
89100, -64.972052
89760, -64.972360
90420, -64.972661
91080, -64.972956
91740, -64.973243
92400, -64.973524
93060, -64.973798
93720, -64.974065
94380, -64.974325
95040, -64.974578
95700, -64.974824
96360, -64.975062
97020, -64.975294
97680, -64.975518
98340, -64.975735
99000, -64.975945
99660, -64.976148
100320, -64.976344
100980, -64.976533
101640, -64.976715
102300, -64.976889
102960, -64.977057
103620, -64.977218
104280, -64.977372
104940, -64.977519
105600, -64.977659
106260, -64.977793
106920, -64.977920
107580, -64.978040
108240, -64.978154
108900, -64.978261
109560, -64.978362
110220, -64.978457
110880, -64.978545
111540, -64.978627
112200, -64.978704
112860, -64.978774
113520, -64.978838
114180, -64.978897
114840, -64.978950
115500, -64.978997
116160, -64.979039
116820, -64.979076
117480, -64.979107
118140, -64.979133
118800, -64.979154
119460, -64.979171
120120, -64.979182
120780, -64.979189
121440, -64.979191
122100, -64.979188
122760, -64.979182
123420, -64.979171
124080, -64.979156
124740, -64.979136
125400, -64.979113
126060, -64.979086
126720, -64.979056
127380, -64.979022
128040, -64.978984
128700, -64.978943
129360, -64.978899
130020, -64.978852
130680, -64.978802
131340, -64.978749
132000, -64.978693
132660, -64.978635
133320, -64.978574
133980, -64.978511
134640, -64.978445
135300, -64.978377
135960, -64.978307
136620, -64.978235
137280, -64.978162
137940, -64.978086
138600, -64.978009
139260, -64.977930
139920, -64.977850
140580, -64.977769
141240, -64.977686
141900, -64.977602
142560, -64.977517
143220, -64.977431
143880, -64.977344
144540, -64.977257
145200, -64.977169
145860, -64.977080
146520, -64.976990
147180, -64.976900
147840, -64.976810
148500, -64.976720
149160, -64.976629
149820, -64.976538
150480, -64.976448
151140, -64.976357
151800, -64.976266
152460, -64.976176
153120, -64.976085
153780, -64.975995
154440, -64.975906
155100, -64.975817
155760, -64.975728
156420, -64.975640
157080, -64.975552
157740, -64.975466
158400, -64.975380
159060, -64.975294
159720, -64.975210
160380, -64.975126
161040, -64.975043
161700, -64.974961
162360, -64.974881
163020, -64.974801
163680, -64.974722
164340, -64.974645
165000, -64.974568
165660, -64.974493
166320, -64.974419
166980, -64.974346
167640, -64.974274
168300, -64.974204
168960, -64.974135
169620, -64.974067
170280, -64.974001
170940, -64.973936
171600, -64.973873
172260, -64.973811
172920, -64.973750
173580, -64.973691
174240, -64.973633
174900, -64.973576
175560, -64.973521
176220, -64.973468
176880, -64.973416
177540, -64.973366
178200, -64.973317
178860, -64.973269
179520, -64.973223
180180, -64.973178
180840, -64.973135
181500, -64.973094
182160, -64.973054
182820, -64.973015
183480, -64.972978
184140, -64.972942
184800, -64.972908
185460, -64.972875
186120, -64.972844
186780, -64.972814
187440, -64.972786
188100, -64.972758
188760, -64.972733
189420, -64.972708
190080, -64.972685
190740, -64.972664
191400, -64.972643
192060, -64.972624
192720, -64.972607
193380, -64.972590
194040, -64.972575
194700, -64.972561
195360, -64.972548
196020, -64.972537
196680, -64.972526
197340, -64.972517
198000, -64.972509
198660, -64.972502
199320, -64.972496
199980, -64.972492
200640, -64.972488
201300, -64.972485
201960, -64.972483
202620, -64.972483
203280, -64.972483
203940, -64.972484
204600, -64.972486
205260, -64.972489
205920, -64.972493
206580, -64.972497
207240, -64.972503
207900, -64.972509
208560, -64.972516
209220, -64.972523
209880, -64.972532
210540, -64.972541
211200, -64.972551
211860, -64.972561
212520, -64.972572
213180, -64.972584
213840, -64.972596
214500, -64.972609
215160, -64.972622
215820, -64.972635
216480, -64.972650
217140, -64.972664
217800, -64.972679
218460, -64.972695
219120, -64.972711
219780, -64.972727
220440, -64.972743
221100, -64.972760
221760, -64.972777
222420, -64.972795
223080, -64.972813
223740, -64.972830
224400, -64.972849
225060, -64.972867
225720, -64.972885
226380, -64.972904
227040, -64.972923
227700, -64.972942
228360, -64.972961
229020, -64.972980
229680, -64.972999
230340, -64.973018
231000, -64.973038
231660, -64.973057
232320, -64.973076
232980, -64.973095
233640, -64.973115
234300, -64.973134
234960, -64.973153
235620, -64.973172
236280, -64.973191
236940, -64.973210
237600, -64.973229
238260, -64.973247
238920, -64.973266
239580, -64.973284
240240, -64.973302
240900, -64.973320
241560, -64.973338
242220, -64.973356
242880, -64.973373
243540, -64.973391
244200, -64.973408
244860, -64.973424
245520, -64.973441
246180, -64.973457
246840, -64.973474
247500, -64.973490
248160, -64.973505
248820, -64.973521
249480, -64.973536
250140, -64.973550
250800, -64.973565
251460, -64.973579
252120, -64.973593
252780, -64.973607
253440, -64.973620
254100, -64.973633
254760, -64.973646
255420, -64.973659
256080, -64.973671
256740, -64.973683
257400, -64.973694
258060, -64.973706
258720, -64.973717
259380, -64.973727
260040, -64.973737
260700, -64.973748
261360, -64.973757
262020, -64.973767
262680, -64.973776
263340, -64.973784
264000, -64.973793
264660, -64.973801
265320, -64.973809
265980, -64.973816
266640, -64.973824
267300, -64.973830
267960, -64.973837
268620, -64.973843
269280, -64.973849
269940, -64.973855
270600, -64.973861
271260, -64.973866
271920, -64.973871
272580, -64.973875
273240, -64.973879
273900, -64.973883
274560, -64.973887
275220, -64.973891
275880, -64.973894
276540, -64.973897
277200, -64.973900
277860, -64.973902
278520, -64.973904
279180, -64.973906
279840, -64.973908
280500, -64.973909
281160, -64.973911
281820, -64.973912
282480, -64.973913
283140, -64.973913
283800, -64.973914
284460, -64.973914
285120, -64.973914
285780, -64.973914
286440, -64.973913
287100, -64.973913
287760, -64.973912
288420, -64.973911
289080, -64.973910
289740, -64.973909
290400, -64.973907
291060, -64.973906
291720, -64.973904
292380, -64.973902
293040, -64.973900
293700, -64.973898
294360, -64.973896
295020, -64.973894
295680, -64.973891
296340, -64.973888
297000, -64.973886
297660, -64.973883
298320, -64.973880
298980, -64.973877
299640, -64.973874
300300, -64.973871
300960, -64.973868
301620, -64.973864
302280, -64.973861
302940, -64.973857
303600, -64.973854
304260, -64.973850
304920, -64.973847
305580, -64.973843
306240, -64.973839
306900, -64.973835
307560, -64.973832
308220, -64.973828
308880, -64.973824
309540, -64.973820
310200, -64.973816
310860, -64.973812
311520, -64.973808
312180, -64.973804
312840, -64.973800
313500, -64.973796
314160, -64.973792
314820, -64.973789
315480, -64.973785
316140, -64.973781
316800, -64.973777
317460, -64.973773
318120, -64.973769
318780, -64.973765
319440, -64.973761
320100, -64.973757
320760, -64.973754
321420, -64.973750
322080, -64.973746
322740, -64.973742
323400, -64.973739
324060, -64.973735
324720, -64.973732
325380, -64.973728
326040, -64.973725
326700, -64.973721
327360, -64.973718
328020, -64.973714
328680, -64.973711
329340, -64.973708
330000, -64.973705
330660, -64.973702
331320, -64.973698
331980, -64.973695
332640, -64.973693
333300, -64.973690
333960, -64.973687
334620, -64.973684
335280, -64.973681
335940, -64.973679
336600, -64.973676
337260, -64.973673
337920, -64.973671
338580, -64.973669
339240, -64.973666
339900, -64.973664
340560, -64.973662
341220, -64.973660
341880, -64.973658
342540, -64.973656
343200, -64.973654
343860, -64.973652
344520, -64.973650
345180, -64.973648
345840, -64.973646
346500, -64.973645
347160, -64.973643
347820, -64.973642
348480, -64.973640
349140, -64.973639
349800, -64.973638
350460, -64.973636
351120, -64.973635
351780, -64.973634
352440, -64.973633
353100, -64.973632
353760, -64.973631
354420, -64.973630
355080, -64.973629
355740, -64.973629
356400, -64.973628
357060, -64.973627
357720, -64.973627
358380, -64.973626
359040, -64.973626
359700, -64.973625
360360, -64.973625
361020, -64.973624
361680, -64.973624
362340, -64.973624
363000, -64.973624
363660, -64.973623
364320, -64.973623
364980, -64.973623
365640, -64.973623
366300, -64.973623
366960, -64.973623
367620, -64.973623
368280, -64.973624
368940, -64.973624
369600, -64.973624
370260, -64.973624
370920, -64.973625
371580, -64.973625
372240, -64.973625
372900, -64.973626
373560, -64.973626
374220, -64.973626
374880, -64.973627
375540, -64.973627
376200, -64.973628
376860, -64.973628
377520, -64.973629
378180, -64.973630
378840, -64.973630
379500, -64.973631
380160, -64.973631
380820, -64.973632
381480, -64.973633
382140, -64.973634
382800, -64.973634
383460, -64.973635
384120, -64.973636
384780, -64.973637
385440, -64.973637
386100, -64.973638
386760, -64.973639
387420, -64.973640
388080, -64.973641
388740, -64.973641
389400, -64.973642
390060, -64.973643
390720, -64.973644
391380, -64.973645
392040, -64.973646
392700, -64.973646
393360, -64.973647
394020, -64.973648
394680, -64.973649
395340, -64.973650
396000, -64.973651
396660, -64.973652
397320, -64.973652
397980, -64.973653
398640, -64.973654
399300, -64.973655
399960, -64.973656
400620, -64.973657
401280, -64.973658
401940, -64.973658
402600, -64.973659
403260, -64.973660
403920, -64.973661
404580, -64.973662
405240, -64.973662
405900, -64.973663
406560, -64.973664
407220, -64.973665
407880, -64.973665
408540, -64.973666
409200, -64.973667
409860, -64.973668
410520, -64.973668
411180, -64.973669
411840, -64.973670
412500, -64.973670
413160, -64.973671
413820, -64.973672
414480, -64.973672
415140, -64.973673
415800, -64.973674
416460, -64.973674
417120, -64.973675
417780, -64.973675
418440, -64.973676
419100, -64.973677
419760, -64.973677
420420, -64.973678
421080, -64.973678
421740, -64.973679
422400, -64.973679
423060, -64.973680
423720, -64.973680
424380, -64.973680
425040, -64.973681
425700, -64.973681
426360, -64.973682
427020, -64.973682
427680, -64.973682
428340, -64.973683
429000, -64.973683
429660, -64.973683
430320, -64.973684
430980, -64.973684
431640, -64.973684
432300, -64.973685
432960, -64.973685
433620, -64.973685
434280, -64.973685
434940, -64.973686
435600, -64.973686
436260, -64.973686
436920, -64.973686
437580, -64.973686
438240, -64.973687
438900, -64.973687
439560, -64.973687
440220, -64.973687
440880, -64.973687
441540, -64.973687
442200, -64.973687
442860, -64.973687
