# ./result/hh_cnexp_1000.txt
# dt = 1000 [usec]
# t [usec], V [mV]
0, -65.000000
1000, -64.997067
2000, -64.994286
3000, -64.991625
4000, -64.989064
5000, -64.986592
6000, -64.984202
7000, -64.981890
8000, -64.979654
9000, -64.977494
10000, -64.975410
11000, -64.973401
12000, -64.971468
13000, -64.969611
14000, -64.967831
15000, -64.966128
16000, -64.964502
17000, -64.962952
18000, -64.961480
19000, -64.960084
20000, -64.958764
21000, -64.957521
22000, -64.956352
23000, -64.955258
24000, -64.954238
25000, -64.953290
26000, -64.952415
27000, -64.951610
28000, -64.950874
29000, -64.950207
30000, -64.949607
31000, -64.949073
32000, -64.948603
33000, -64.948195
34000, -64.947849
35000, -64.947561
36000, -64.947332
37000, -64.947158
38000, -64.947039
39000, -64.946972
40000, -64.946955
41000, -64.946988
42000, -64.947067
43000, -64.947191
44000, -64.947359
45000, -64.947567
46000, -64.947815
47000, -64.948100
48000, -64.948421
49000, -64.948775
50000, -64.949161
51000, -64.949577
52000, -64.950021
53000, -64.950491
54000, -64.950985
55000, -64.951501
56000, -64.952039
57000, -64.952595
58000, -64.953168
59000, -64.953757
60000, -64.954360
61000, -64.954976
62000, -64.955602
63000, -64.956237
64000, -64.956879
65000, -64.957528
66000, -64.958182
67000, -64.958839
68000, -64.959499
69000, -64.960159
70000, -64.960819
71000, -64.961477
72000, -64.962132
73000, -64.962784
74000, -64.963431
75000, -64.964072
76000, -64.964706
77000, -64.965333
78000, -64.965951
79000, -64.966559
80000, -64.967158
81000, -64.967746
82000, -64.968322
83000, -64.968886
84000, -64.969438
85000, -64.969976
86000, -64.970501
87000, -64.971012
88000, -64.971508
89000, -64.971989
90000, -64.972455
91000, -64.972906
92000, -64.973341
93000, -64.973760
94000, -64.974163
95000, -64.974550
96000, -64.974920
97000, -64.975275
98000, -64.975613
99000, -64.975934
100000, -64.976239
101000, -64.976528
102000, -64.976801
103000, -64.977058
104000, -64.977299
105000, -64.977524
106000, -64.977733
107000, -64.977928
108000, -64.978107
109000, -64.978271
110000, -64.978420
111000, -64.978556
112000, -64.978677
113000, -64.978784
114000, -64.978878
115000, -64.978959
116000, -64.979027
117000, -64.979083
118000, -64.979127
119000, -64.979159
120000, -64.979180
121000, -64.979190
122000, -64.979190
123000, -64.979179
124000, -64.979159
125000, -64.979130
126000, -64.979091
127000, -64.979045
128000, -64.978990
129000, -64.978927
130000, -64.978857
131000, -64.978781
132000, -64.978698
133000, -64.978609
134000, -64.978514
135000, -64.978414
136000, -64.978309
137000, -64.978199
138000, -64.978085
139000, -64.977968
140000, -64.977847
141000, -64.977723
142000, -64.977596
143000, -64.977467
144000, -64.977336
145000, -64.977202
146000, -64.977068
147000, -64.976932
148000, -64.976796
149000, -64.976659
150000, -64.976521
151000, -64.976383
152000, -64.976246
153000, -64.976109
154000, -64.975973
155000, -64.975838
156000, -64.975703
157000, -64.975570
158000, -64.975439
159000, -64.975309
160000, -64.975181
161000, -64.975055
162000, -64.974932
163000, -64.974810
164000, -64.974691
165000, -64.974575
166000, -64.974461
167000, -64.974350
168000, -64.974242
169000, -64.974137
170000, -64.974035
171000, -64.973936
172000, -64.973840
173000, -64.973748
174000, -64.973659
175000, -64.973573
176000, -64.973490
177000, -64.973411
178000, -64.973336
179000, -64.973263
180000, -64.973194
181000, -64.973129
182000, -64.973067
183000, -64.973008
184000, -64.972953
185000, -64.972901
186000, -64.972852
187000, -64.972807
188000, -64.972765
189000, -64.972726
190000, -64.972690
191000, -64.972657
192000, -64.972628
193000, -64.972601
194000, -64.972577
195000, -64.972556
196000, -64.972538
197000, -64.972522
198000, -64.972510
199000, -64.972499
200000, -64.972491
201000, -64.972486
202000, -64.972483
203000, -64.972482
204000, -64.972484
205000, -64.972487
206000, -64.972492
207000, -64.972500
208000, -64.972509
209000, -64.972520
210000, -64.972532
211000, -64.972546
212000, -64.972562
213000, -64.972579
214000, -64.972597
215000, -64.972617
216000, -64.972637
217000, -64.972659
218000, -64.972682
219000, -64.972706
220000, -64.972730
221000, -64.972756
222000, -64.972781
223000, -64.972808
224000, -64.972835
225000, -64.972863
226000, -64.972891
227000, -64.972919
228000, -64.972948
229000, -64.972977
230000, -64.973006
231000, -64.973035
232000, -64.973064
233000, -64.973093
234000, -64.973123
235000, -64.973152
236000, -64.973180
237000, -64.973209
238000, -64.973237
239000, -64.973266
240000, -64.973293
241000, -64.973321
242000, -64.973348
243000, -64.973374
244000, -64.973400
245000, -64.973426
246000, -64.973451
247000, -64.973475
248000, -64.973499
249000, -64.973523
250000, -64.973545
251000, -64.973568
252000, -64.973589
253000, -64.973610
254000, -64.973630
255000, -64.973649
256000, -64.973668
257000, -64.973686
258000, -64.973703
259000, -64.973720
260000, -64.973736
261000, -64.973751
262000, -64.973765
263000, -64.973779
264000, -64.973792
265000, -64.973804
266000, -64.973816
267000, -64.973827
268000, -64.973837
269000, -64.973846
270000, -64.973855
271000, -64.973863
272000, -64.973871
273000, -64.973877
274000, -64.973884
275000, -64.973889
276000, -64.973894
277000, -64.973899
278000, -64.973902
279000, -64.973906
280000, -64.973908
281000, -64.973910
282000, -64.973912
283000, -64.973913
284000, -64.973914
285000, -64.973914
286000, -64.973914
287000, -64.973913
288000, -64.973912
289000, -64.973910
290000, -64.973909
291000, -64.973906
292000, -64.973904
293000, -64.973901
294000, -64.973898
295000, -64.973894
296000, -64.973890
297000, -64.973886
298000, -64.973882
299000, -64.973878
300000, -64.973873
301000, -64.973868
302000, -64.973863
303000, -64.973858
304000, -64.973852
305000, -64.973847
306000, -64.973841
307000, -64.973836
308000, -64.973830
309000, -64.973824
310000, -64.973818
311000, -64.973812
312000, -64.973806
313000, -64.973800
314000, -64.973794
315000, -64.973788
316000, -64.973782
317000, -64.973776
318000, -64.973770
319000, -64.973764
320000, -64.973759
321000, -64.973753
322000, -64.973747
323000, -64.973742
324000, -64.973736
325000, -64.973731
326000, -64.973725
327000, -64.973720
328000, -64.973715
329000, -64.973710
330000, -64.973705
331000, -64.973700
332000, -64.973696
333000, -64.973691
334000, -64.973687
335000, -64.973683
336000, -64.973679
337000, -64.973675
338000, -64.973671
339000, -64.973667
340000, -64.973664
341000, -64.973661
342000, -64.973658
343000, -64.973654
344000, -64.973652
345000, -64.973649
346000, -64.973646
347000, -64.973644
348000, -64.973642
349000, -64.973639
350000, -64.973637
351000, -64.973636
352000, -64.973634
353000, -64.973632
354000, -64.973631
355000, -64.973630
356000, -64.973628
357000, -64.973627
358000, -64.973626
359000, -64.973626
360000, -64.973625
361000, -64.973624
362000, -64.973624
363000, -64.973624
364000, -64.973623
365000, -64.973623
366000, -64.973623
367000, -64.973623
368000, -64.973623
369000, -64.973624
370000, -64.973624
371000, -64.973624
372000, -64.973625
373000, -64.973625
374000, -64.973626
375000, -64.973627
376000, -64.973628
377000, -64.973628
378000, -64.973629
379000, -64.973630
380000, -64.973631
381000, -64.973632
382000, -64.973633
383000, -64.973634
384000, -64.973635
385000, -64.973637
386000, -64.973638
387000, -64.973639
388000, -64.973640
389000, -64.973642
390000, -64.973643
391000, -64.973644
392000, -64.973645
393000, -64.973647
394000, -64.973648
395000, -64.973649
396000, -64.973651
397000, -64.973652
398000, -64.973653
399000, -64.973654
400000, -64.973656
401000, -64.973657
402000, -64.973658
403000, -64.973660
404000, -64.973661
405000, -64.973662
406000, -64.973663
407000, -64.973664
408000, -64.973665
409000, -64.973667
410000, -64.973668
411000, -64.973669
412000, -64.973670
413000, -64.973671
414000, -64.973672
415000, -64.973673
416000, -64.973674
417000, -64.973675
418000, -64.973676
419000, -64.973676
420000, -64.973677
421000, -64.973678
422000, -64.973679
423000, -64.973679
424000, -64.973680
425000, -64.973681
426000, -64.973681
427000, -64.973682
428000, -64.973683
429000, -64.973683
430000, -64.973684
431000, -64.973684
432000, -64.973684
433000, -64.973685
434000, -64.973685
435000, -64.973686
436000, -64.973686
437000, -64.973686
438000, -64.973687
439000, -64.973687
440000, -64.973687
441000, -64.973687
442000, -64.973687
443000, -64.973687
444000, -64.973688
445000, -64.973688
446000, -64.973688
447000, -64.973688
448000, -64.973688
449000, -64.973688
450000, -64.973688
451000, -64.973688
452000, -64.973688
453000, -64.973688
454000, -64.973688
455000, -64.973687
456000, -64.973687
457000, -64.973687
458000, -64.973687
459000, -64.973687
460000, -64.973687
461000, -64.973687
462000, -64.973686
463000, -64.973686
464000, -64.973686
465000, -64.973686
466000, -64.973686
467000, -64.973685
468000, -64.973685
469000, -64.973685
470000, -64.973685
471000, -64.973684
472000, -64.973684
473000, -64.973684
474000, -64.973684
475000, -64.973683
476000, -64.973683
477000, -64.973683
478000, -64.973683
