# ./result/hh_cnexp_0380.txt
# dt = 380 [usec]
# t [usec], V [mV]
0, -65.000000
380, -64.998862
760, -64.997751
1140, -64.996663
1520, -64.995596
1900, -64.994549
2280, -64.993519
2660, -64.992506
3040, -64.991508
3420, -64.990524
3800, -64.989554
4180, -64.988597
4560, -64.987652
4940, -64.986720
5320, -64.985800
5700, -64.984891
6080, -64.983994
6460, -64.983108
6840, -64.982233
7220, -64.981369
7600, -64.980517
7980, -64.979675
8360, -64.978844
8740, -64.978024
9120, -64.977216
9500, -64.976418
9880, -64.975630
10260, -64.974854
10640, -64.974089
11020, -64.973335
11400, -64.972592
11780, -64.971860
12160, -64.971138
12540, -64.970428
12920, -64.969729
13300, -64.969041
13680, -64.968364
14060, -64.967698
14440, -64.967044
14820, -64.966400
15200, -64.965768
15580, -64.965147
15960, -64.964536
16340, -64.963937
16720, -64.963349
17100, -64.962773
17480, -64.962207
17860, -64.961652
18240, -64.961109
18620, -64.960576
19000, -64.960055
19380, -64.959545
19760, -64.959045
20140, -64.958557
20520, -64.958080
20900, -64.957613
21280, -64.957158
21660, -64.956713
22040, -64.956279
22420, -64.955856
22800, -64.955443
23180, -64.955042
23560, -64.954651
23940, -64.954270
24320, -64.953900
24700, -64.953541
25080, -64.953192
25460, -64.952853
25840, -64.952525
26220, -64.952206
26600, -64.951899
26980, -64.951601
27360, -64.951313
27740, -64.951035
28120, -64.950768
28500, -64.950510
28880, -64.950261
29260, -64.950023
29640, -64.949794
30020, -64.949575
30400, -64.949365
30780, -64.949165
31160, -64.948974
31540, -64.948792
31920, -64.948619
32300, -64.948455
32680, -64.948301
33060, -64.948155
33440, -64.948018
33820, -64.947890
34200, -64.947770
34580, -64.947659
34960, -64.947556
35340, -64.947462
35720, -64.947376
36100, -64.947298
36480, -64.947228
36860, -64.947166
37240, -64.947112
37620, -64.947066
38000, -64.947028
38380, -64.946997
38760, -64.946973
39140, -64.946957
39520, -64.946948
39900, -64.946946
40280, -64.946952
40660, -64.946964
41040, -64.946983
41420, -64.947009
41800, -64.947042
42180, -64.947081
42560, -64.947127
42940, -64.947179
43320, -64.947237
43700, -64.947301
44080, -64.947372
44460, -64.947448
44840, -64.947530
45220, -64.947618
45600, -64.947711
45980, -64.947810
46360, -64.947915
46740, -64.948024
47120, -64.948139
47500, -64.948259
47880, -64.948384
48260, -64.948514
48640, -64.948648
49020, -64.948788
49400, -64.948931
