# ./result/hh_runge_0520.txt
# dt = 520 [usec]
# t [usec], V [mV]
0, -65.000000
520, -64.998450
1040, -64.996948
1560, -64.995486
2080, -64.994061
2600, -64.992667
3120, -64.991301
3640, -64.989963
4160, -64.988649
4680, -64.987359
5200, -64.986092
5720, -64.984847
6240, -64.983623
6760, -64.982420
7280, -64.981237
7800, -64.980076
8320, -64.978935
8840, -64.977814
9360, -64.976714
9880, -64.975634
10400, -64.974575
10920, -64.973536
11440, -64.972518
11960, -64.971521
12480, -64.970544
13000, -64.969588
13520, -64.968652
14040, -64.967737
14560, -64.966844
15080, -64.965971
15600, -64.965118
16120, -64.964287
16640, -64.963477
17160, -64.962687
17680, -64.961918
18200, -64.961170
18720, -64.960443
19240, -64.959736
19760, -64.959050
20280, -64.958384
20800, -64.957739
21320, -64.957115
21840, -64.956510
22360, -64.955926
22880, -64.955362
23400, -64.954818
23920, -64.954294
24440, -64.953789
24960, -64.953305
25480, -64.952839
26000, -64.952393
26520, -64.951966
27040, -64.951558
27560, -64.951169
28080, -64.950799
28600, -64.950447
29120, -64.950113
29640, -64.949797
30160, -64.949500
30680, -64.949220
31200, -64.948957
31720, -64.948712
32240, -64.948483
32760, -64.948272
33280, -64.948077
33800, -64.947899
34320, -64.947736
34840, -64.947590
35360, -64.947459
35880, -64.947344
36400, -64.947244
36920, -64.947159
37440, -64.947089
37960, -64.947033
38480, -64.946991
39000, -64.946964
39520, -64.946949
40040, -64.946949
40560, -64.946961
41080, -64.946987
41600, -64.947025
42120, -64.947075
42640, -64.947138
43160, -64.947212
43680, -64.947298
44200, -64.947395
44720, -64.947504
45240, -64.947623
45760, -64.947752
46280, -64.947892
46800, -64.948042
47320, -64.948201
47840, -64.948370
48360, -64.948548
48880, -64.948735
49400, -64.948931
49920, -64.949134
50440, -64.949346
50960, -64.949566
51480, -64.949794
52000, -64.950028
52520, -64.950270
53040, -64.950519
53560, -64.950774
54080, -64.951035
54600, -64.951302
55120, -64.951576
55640, -64.951854
56160, -64.952138
56680, -64.952427
57200, -64.952721
57720, -64.953020
58240, -64.953322
58760, -64.953629
59280, -64.953940
59800, -64.954254
60320, -64.954572
60840, -64.954892
61360, -64.955216
61880, -64.955543
62400, -64.955872
62920, -64.956203
63440, -64.956536
63960, -64.956872
64480, -64.957209
65000, -64.957547
65520, -64.957887
66040, -64.958228
66560, -64.958570
67080, -64.958912
67600, -64.959255
68120, -64.959598
68640, -64.959942
69160, -64.960285
69680, -64.960629
70200, -64.960972
70720, -64.961314
71240, -64.961656
71760, -64.961997
72280, -64.962337
72800, -64.962676
73320, -64.963014
73840, -64.963350
74360, -64.963685
74880, -64.964018
75400, -64.964349
75920, -64.964678
76440, -64.965005
76960, -64.965330
77480, -64.965653
78000, -64.965973
78520, -64.966291
79040, -64.966606
79560, -64.966918
80080, -64.967228
80600, -64.967534
81120, -64.967838
81640, -64.968138
82160, -64.968435
82680, -64.968729
83200, -64.969019
83720, -64.969306
84240, -64.969590
84760, -64.969870
85280, -64.970146
85800, -64.970418
86320, -64.970687
86840, -64.970952
87360, -64.971212
87880, -64.971469
88400, -64.971722
88920, -64.971971
89440, -64.972216
89960, -64.972456
90480, -64.972693
91000, -64.972925
91520, -64.973153
92040, -64.973376
92560, -64.973596
93080, -64.973811
93600, -64.974021
94120, -64.974228
94640, -64.974429
95160, -64.974627
95680, -64.974820
96200, -64.975009
96720, -64.975193
97240, -64.975373
97760, -64.975548
98280, -64.975719
98800, -64.975886
99320, -64.976048
99840, -64.976206
100360, -64.976359
100880, -64.976508
101400, -64.976652
101920, -64.976793
102440, -64.976928
102960, -64.977060
103480, -64.977187
104000, -64.977310
104520, -64.977429
105040, -64.977543
105560, -64.977653
106080, -64.977759
106600, -64.977861
107120, -64.977959
107640, -64.978053
108160, -64.978142
108680, -64.978228
109200, -64.978310
109720, -64.978387
110240, -64.978461
110760, -64.978531
111280, -64.978597
111800, -64.978659
112320, -64.978718
112840, -64.978773
113360, -64.978824
113880, -64.978872
114400, -64.978916
114920, -64.978957
115440, -64.978994
115960, -64.979028
116480, -64.979058
117000, -64.979085
117520, -64.979109
118040, -64.979130
118560, -64.979148
119080, -64.979162
119600, -64.979174
120120, -64.979182
120640, -64.979188
121160, -64.979190
121680, -64.979190
122200, -64.979187
122720, -64.979182
123240, -64.979174
123760, -64.979163
124280, -64.979150
124800, -64.979134
125320, -64.979116
125840, -64.979095
126360, -64.979072
126880, -64.979047
127400, -64.979020
127920, -64.978990
128440, -64.978959
128960, -64.978925
129480, -64.978890
130000, -64.978852
130520, -64.978813
131040, -64.978772
131560, -64.978729
132080, -64.978685
132600, -64.978639
133120, -64.978591
133640, -64.978542
134160, -64.978491
134680, -64.978439
135200, -64.978386
135720, -64.978331
136240, -64.978275
136760, -64.978218
137280, -64.978160
137800, -64.978101
138320, -64.978040
138840, -64.977979
139360, -64.977916
139880, -64.977853
140400, -64.977789
140920, -64.977724
141440, -64.977659
141960, -64.977592
142480, -64.977525
143000, -64.977458
143520, -64.977390
144040, -64.977321
144560, -64.977252
145080, -64.977182
145600, -64.977113
146120, -64.977042
146640, -64.976972
147160, -64.976901
147680, -64.976830
148200, -64.976759
148720, -64.976687
149240, -64.976616
149760, -64.976544
150280, -64.976473
150800, -64.976401
151320, -64.976330
151840, -64.976258
152360, -64.976187
152880, -64.976116
153400, -64.976045
153920, -64.975974
154440, -64.975904
154960, -64.975833
155480, -64.975763
156000, -64.975694
156520, -64.975624
157040, -64.975555
157560, -64.975487
158080, -64.975419
158600, -64.975351
159120, -64.975284
159640, -64.975218
160160, -64.975152
160680, -64.975086
161200, -64.975021
161720, -64.974957
162240, -64.974893
162760, -64.974830
163280, -64.974768
163800, -64.974706
164320, -64.974645
164840, -64.974585
165360, -64.974525
165880, -64.974466
166400, -64.974408
166920, -64.974351
167440, -64.974294
167960, -64.974238
168480, -64.974183
169000, -64.974129
169520, -64.974076
170040, -64.974023
170560, -64.973972
171080, -64.973921
171600, -64.973871
172120, -64.973822
172640, -64.973774
173160, -64.973727
173680, -64.973680
174200, -64.973635
174720, -64.973590
175240, -64.973546
175760, -64.973504
176280, -64.973462
176800, -64.973421
177320, -64.973381
177840, -64.973342
178360, -64.973304
178880, -64.973266
179400, -64.973230
179920, -64.973195
180440, -64.973160
180960, -64.973127
181480, -64.973094
182000, -64.973062
182520, -64.973031
183040, -64.973002
183560, -64.972973
184080, -64.972945
184600, -64.972917
185120, -64.972891
185640, -64.972866
186160, -64.972841
186680, -64.972818
187200, -64.972795
187720, -64.972773
188240, -64.972752
188760, -64.972732
189280, -64.972713
189800, -64.972694
190320, -64.972677
190840, -64.972660
191360, -64.972644
191880, -64.972629
