# ./result/hh_runge_0260.txt
# dt = 260 [usec]
# t [usec], V [mV]
0, -65.000000
260, -64.999218
520, -64.998450
780, -64.997693
1040, -64.996947
1300, -64.996211
1560, -64.995485
1820, -64.994767
2080, -64.994058
2340, -64.993357
2600, -64.992664
2860, -64.991977
3120, -64.991298
3380, -64.990626
3640, -64.989959
3900, -64.989299
4160, -64.988645
4420, -64.987997
4680, -64.987355
4940, -64.986719
5200, -64.986088
5460, -64.985462
5720, -64.984842
5980, -64.984227
6240, -64.983618
6500, -64.983013
6760, -64.982414
7020, -64.981821
7280, -64.981232
7540, -64.980649
7800, -64.980070
8060, -64.979497
8320, -64.978929
8580, -64.978366
8840, -64.977808
9100, -64.977256
9360, -64.976708
9620, -64.976166
9880, -64.975628
10140, -64.975096
10400, -64.974569
10660, -64.974047
10920, -64.973530
11180, -64.973018
11440, -64.972512
11700, -64.972010
11960, -64.971514
12220, -64.971023
12480, -64.970537
12740, -64.970056
13000, -64.969581
13260, -64.969111
13520, -64.968645
13780, -64.968185
14040, -64.967731
14300, -64.967281
14560, -64.966837
14820, -64.966398
15080, -64.965964
15340, -64.965535
15600, -64.965112
15860, -64.964693
16120, -64.964280
16380, -64.963872
16640, -64.963470
16900, -64.963072
17160, -64.962680
17420, -64.962293
17680, -64.961911
17940, -64.961534
18200, -64.961163
18460, -64.960797
18720, -64.960436
18980, -64.960080
19240, -64.959729
19500, -64.959383
19760, -64.959043
20020, -64.958708
20280, -64.958377
20540, -64.958052
20800, -64.957732
21060, -64.957418
21320, -64.957108
21580, -64.956803
21840, -64.956504
22100, -64.956209
22360, -64.955919
22620, -64.955635
22880, -64.955356
23140, -64.955081
23400, -64.954812
23660, -64.954547
23920, -64.954287
24180, -64.954033
24440, -64.953783
24700, -64.953538
24960, -64.953298
25220, -64.953063
25480, -64.952833
25740, -64.952608
26000, -64.952387
26260, -64.952171
26520, -64.951960
26780, -64.951754
27040, -64.951552
27300, -64.951356
27560, -64.951163
27820, -64.950976
28080, -64.950793
28340, -64.950615
28600, -64.950441
28860, -64.950272
29120, -64.950108
29380, -64.949948
29640, -64.949792
29900, -64.949641
30160, -64.949495
30420, -64.949352
30680, -64.949215
30940, -64.949081
31200, -64.948952
31460, -64.948827
31720, -64.948707
31980, -64.948591
32240, -64.948479
32500, -64.948371
32760, -64.948268
33020, -64.948168
33280, -64.948073
33540, -64.947982
33800, -64.947895
34060, -64.947812
34320, -64.947733
34580, -64.947658
34840, -64.947586
35100, -64.947519
35360, -64.947456
35620, -64.947397
35880, -64.947341
36140, -64.947289
36400, -64.947241
36660, -64.947197
36920, -64.947156
37180, -64.947119
37440, -64.947086
37700, -64.947056
37960, -64.947030
38220, -64.947008
38480, -64.946989
38740, -64.946973
39000, -64.946961
39260, -64.946953
39520, -64.946947
39780, -64.946945
40040, -64.946947
40300, -64.946952
40560, -64.946960
40820, -64.946971
41080, -64.946985
41340, -64.947003
41600, -64.947023
41860, -64.947047
42120, -64.947074
42380, -64.947104
42640, -64.947137
42900, -64.947173
43160, -64.947211
43420, -64.947253
43680, -64.947297
43940, -64.947345
44200, -64.947395
44460, -64.947448
44720, -64.947503
44980, -64.947562
45240, -64.947623
45500, -64.947686
45760, -64.947752
46020, -64.947821
46280, -64.947892
46540, -64.947966
46800, -64.948042
47060, -64.948121
47320, -64.948202
47580, -64.948285
47840, -64.948371
48100, -64.948459
48360, -64.948549
48620, -64.948641
48880, -64.948736
49140, -64.948833
49400, -64.948932
49660, -64.949033
49920, -64.949136
50180, -64.949241
50440, -64.949348
50700, -64.949457
50960, -64.949568
51220, -64.949681
51480, -64.949796
51740, -64.949912
52000, -64.950030
52260, -64.950151
52520, -64.950272
52780, -64.950396
53040, -64.950521
53300, -64.950648
53560, -64.950776
53820, -64.950906
54080, -64.951038
54340, -64.951171
54600, -64.951305
54860, -64.951441
55120, -64.951579
55380, -64.951717
55640, -64.951857
55900, -64.951999
56160, -64.952142
56420, -64.952286
56680, -64.952431
56940, -64.952577
57200, -64.952725
57460, -64.952873
57720, -64.953023
57980, -64.953174
58240, -64.953326
58500, -64.953479
58760, -64.953633
59020, -64.953788
59280, -64.953944
59540, -64.954100
59800, -64.954258
60060, -64.954417
60320, -64.954576
60580, -64.954736
60840, -64.954897
61100, -64.955058
61360, -64.955221
61620, -64.955384
61880, -64.955547
62140, -64.955712
62400, -64.955876
62660, -64.956042
62920, -64.956208
63180, -64.956374
63440, -64.956541
63700, -64.956709
63960, -64.956877
64220, -64.957045
64480, -64.957214
64740, -64.957383
65000, -64.957552
65260, -64.957722
65520, -64.957892
65780, -64.958063
66040, -64.958233
66300, -64.958404
66560, -64.958575
66820, -64.958746
67080, -64.958918
67340, -64.959089
67600, -64.959261
67860, -64.959432
68120, -64.959604
68380, -64.959776
68640, -64.959948
68900, -64.960119
69160, -64.960291
69420, -64.960463
69680, -64.960635
69940, -64.960806
70200, -64.960978
70460, -64.961149
70720, -64.961320
70980, -64.961491
71240, -64.961662
71500, -64.961833
71760, -64.962003
72020, -64.962173
72280, -64.962343
72540, -64.962513
72800, -64.962682
73060, -64.962851
73320, -64.963020
73580, -64.963188
73840, -64.963356
74100, -64.963524
74360, -64.963691
74620, -64.963858
74880, -64.964024
75140, -64.964190
75400, -64.964355
75660, -64.964520
75920, -64.964684
76180, -64.964848
76440, -64.965012
76700, -64.965174
76960, -64.965337
77220, -64.965498
77480, -64.965659
77740, -64.965820
78000, -64.965980
78260, -64.966139
78520, -64.966297
78780, -64.966455
79040, -64.966612
79300, -64.966769
79560, -64.966925
79820, -64.967080
80080, -64.967234
80340, -64.967388
80600, -64.967541
80860, -64.967693
81120, -64.967844
81380, -64.967995
81640, -64.968144
81900, -64.968293
82160, -64.968441
82420, -64.968589
82680, -64.968735
82940, -64.968881
83200, -64.969026
83460, -64.969170
83720, -64.969313
83980, -64.969455
84240, -64.969596
84500, -64.969736
84760, -64.969876
85020, -64.970014
85280, -64.970152
85540, -64.970288
85800, -64.970424
86060, -64.970559
86320, -64.970693
86580, -64.970826
86840, -64.970957
87100, -64.971088
87360, -64.971218
87620, -64.971347
87880, -64.971475
88140, -64.971602
88400, -64.971728
88660, -64.971853
88920, -64.971977
89180, -64.972099
89440, -64.972221
89700, -64.972342
89960, -64.972462
90220, -64.972580
90480, -64.972698
90740, -64.972815
91000, -64.972930
91260, -64.973045
91520, -64.973158
91780, -64.973270
92040, -64.973382
92300, -64.973492
92560, -64.973601
92820, -64.973709
93080, -64.973816
93340, -64.973922
93600, -64.974026
93860, -64.974130
94120, -64.974232
94380, -64.974334
94640, -64.974434
94900, -64.974534
95160, -64.974632
95420, -64.974729
95680, -64.974825
95940, -64.974920
96200, -64.975013
96460, -64.975106
96720, -64.975197
96980, -64.975288
97240, -64.975377
97500, -64.975465
97760, -64.975553
98020, -64.975639
98280, -64.975723
98540, -64.975807
98800, -64.975890
99060, -64.975971
99320, -64.976052
99580, -64.976131
99840, -64.976210
100100, -64.976287
100360, -64.976363
100620, -64.976438
100880, -64.976512
101140, -64.976584
101400, -64.976656
101660, -64.976727
101920, -64.976796
102180, -64.976865
102440, -64.976932
102700, -64.976998
102960, -64.977063
103220, -64.977127
103480, -64.977190
103740, -64.977252
104000, -64.977313
104260, -64.977373
104520, -64.977432
104780, -64.977489
105040, -64.977546
105300, -64.977602
105560, -64.977656
105820, -64.977710
106080, -64.977762
106340, -64.977813
106600, -64.977864
106860, -64.977913
107120, -64.977961
107380, -64.978009
107640, -64.978055
107900, -64.978100
108160, -64.978145
108420, -64.978188
108680, -64.978230
108940, -64.978271
109200, -64.978312
109460, -64.978351
109720, -64.978389
109980, -64.978427
110240, -64.978463
110500, -64.978498
110760, -64.978533
111020, -64.978566
111280, -64.978599
111540, -64.978630
111800, -64.978661
112060, -64.978691
112320, -64.978720
112580, -64.978747
112840, -64.978774
113100, -64.978800
113360, -64.978826
113620, -64.978850
113880, -64.978873
114140, -64.978896
114400, -64.978917
114660, -64.978938
114920, -64.978958
115180, -64.978977
115440, -64.978995
115700, -64.979012
115960, -64.979029
116220, -64.979044
116480, -64.979059
116740, -64.979073
117000, -64.979086
117260, -64.979098
117520, -64.979110
117780, -64.979121
118040, -64.979131
118300, -64.979140
118560, -64.979148
118820, -64.979156
119080, -64.979162
119340, -64.979169
119600, -64.979174
119860, -64.979178
120120, -64.979182
120380, -64.979185
120640, -64.979188
120900, -64.979189
121160, -64.979190
121420, -64.979191
121680, -64.979190
121940, -64.979189
122200, -64.979187
122460, -64.979185
122720, -64.979182
122980, -64.979178
123240, -64.979173
123500, -64.979168
123760, -64.979162
124020, -64.979156
124280, -64.979149
124540, -64.979141
124800, -64.979133
125060, -64.979124
125320, -64.979115
125580, -64.979105
125840, -64.979094
126100, -64.979083
126360, -64.979071
126620, -64.979059
126880, -64.979046
127140, -64.979033
127400, -64.979019
127660, -64.979004
127920, -64.978989
128180, -64.978974
128440, -64.978958
128700, -64.978941
128960, -64.978924
129220, -64.978907
129480, -64.978889
129740, -64.978870
130000, -64.978851
130260, -64.978832
130520, -64.978812
130780, -64.978791
131040, -64.978771
131300, -64.978749
131560, -64.978728
131820, -64.978706
132080, -64.978683
132340, -64.978660
132600, -64.978637
132860, -64.978614
133120, -64.978589
133380, -64.978565
133640, -64.978540
133900, -64.978515
134160, -64.978490
134420, -64.978464
134680, -64.978438
134940, -64.978411
135200, -64.978384
135460, -64.978357
135720, -64.978329
135980, -64.978301
136240, -64.978273
136500, -64.978245
136760, -64.978216
137020, -64.978187
137280, -64.978158
137540, -64.978128
137800, -64.978098
138060, -64.978068
138320, -64.978038
138580, -64.978007
138840, -64.977977
139100, -64.977945
139360, -64.977914
139620, -64.977883
139880, -64.977851
140140, -64.977819
140400, -64.977787
140660, -64.977754
140920, -64.977722
141180, -64.977689
141440, -64.977656
141700, -64.977623
141960, -64.977590
142220, -64.977557
142480, -64.977523
142740, -64.977489
143000, -64.977455
143260, -64.977421
143520, -64.977387
143780, -64.977353
144040, -64.977319
144300, -64.977284
144560, -64.977249
144820, -64.977215
145080, -64.977180
145340, -64.977145
145600, -64.977110
145860, -64.977075
146120, -64.977040
146380, -64.977004
146640, -64.976969
146900, -64.976934
147160, -64.976898
147420, -64.976863
147680, -64.976827
147940, -64.976792
148200, -64.976756
148460, -64.976720
148720, -64.976685
148980, -64.976649
149240, -64.976613
149500, -64.976577
149760, -64.976542
150020, -64.976506
150280, -64.976470
150540, -64.976434
150800, -64.976398
151060, -64.976363
151320, -64.976327
151580, -64.976291
151840, -64.976256
152100, -64.976220
152360, -64.976184
152620, -64.976149
152880, -64.976113
153140, -64.976078
153400, -64.976042
153660, -64.976007
153920, -64.975971
154180, -64.975936
154440, -64.975901
154700, -64.975866
154960, -64.975831
155220, -64.975796
155480, -64.975761
155740, -64.975726
156000, -64.975691
156260, -64.975656
156520, -64.975622
156780, -64.975587
157040, -64.975553
157300, -64.975518
157560, -64.975484
157820, -64.975450
158080, -64.975416
158340, -64.975382
158600, -64.975349
158860, -64.975315
159120, -64.975282
159380, -64.975248
159640, -64.975215
159900, -64.975182
160160, -64.975149
160420, -64.975116
160680, -64.975084
160940, -64.975051
161200, -64.975019
161460, -64.974986
161720, -64.974954
161980, -64.974922
162240, -64.974891
162500, -64.974859
162760, -64.974828
163020, -64.974796
163280, -64.974765
163540, -64.974734
163800, -64.974703
164060, -64.974673
164320, -64.974642
164580, -64.974612
164840, -64.974582
165100, -64.974552
165360, -64.974523
165620, -64.974493
165880, -64.974464
166140, -64.974435
166400, -64.974406
166660, -64.974377
166920, -64.974348
167180, -64.974320
167440, -64.974292
167700, -64.974264
167960, -64.974236
168220, -64.974208
168480, -64.974181
168740, -64.974154
169000, -64.974127
169260, -64.974100
169520, -64.974074
169780, -64.974047
170040, -64.974021
170300, -64.973995
170560, -64.973970
170820, -64.973944
171080, -64.973919
171340, -64.973894
171600, -64.973869
171860, -64.973844
172120, -64.973820
172380, -64.973796
172640, -64.973772
172900, -64.973748
173160, -64.973725
173420, -64.973701
173680, -64.973678
173940, -64.973655
174200, -64.973633
174460, -64.973610
174720, -64.973588
174980, -64.973566
175240, -64.973545
175500, -64.973523
175760, -64.973502
176020, -64.973481
176280, -64.973460
176540, -64.973439
176800, -64.973419
177060, -64.973399
177320, -64.973379
177580, -64.973360
177840, -64.973340
178100, -64.973321
178360, -64.973302
178620, -64.973283
178880, -64.973265
179140, -64.973247
179400, -64.973229
179660, -64.973211
179920, -64.973193
180180, -64.973176
180440, -64.973159
180700, -64.973142
180960, -64.973125
181220, -64.973109
181480, -64.973093
181740, -64.973077
182000, -64.973061
182260, -64.973045
182520, -64.973030
182780, -64.973015
183040, -64.973000
183300, -64.972986
183560, -64.972971
183820, -64.972957
184080, -64.972943
184340, -64.972930
184600, -64.972916
184860, -64.972903
185120, -64.972890
185380, -64.972877
185640, -64.972865
185900, -64.972852
186160, -64.972840
186420, -64.972828
186680, -64.972817
186940, -64.972805
187200, -64.972794
187460, -64.972783
187720, -64.972772
187980, -64.972762
188240, -64.972751
188500, -64.972741
188760, -64.972731
189020, -64.972722
189280, -64.972712
189540, -64.972703
189800, -64.972694
190060, -64.972685
190320, -64.972676
190580, -64.972668
190840, -64.972659
191100, -64.972651
191360, -64.972643
191620, -64.972636
191880, -64.972628
192140, -64.972621
192400, -64.972614
192660, -64.972607
192920, -64.972601
193180, -64.972594
193440, -64.972588
193700, -64.972582
193960, -64.972576
194220, -64.972570
194480, -64.972565
194740, -64.972560
195000, -64.972554
195260, -64.972550
195520, -64.972545
195780, -64.972540
196040, -64.972536
196300, -64.972532
196560, -64.972528
196820, -64.972524
197080, -64.972520
197340, -64.972517
197600, -64.972514
197860, -64.972510
198120, -64.972508
198380, -64.972505
198640, -64.972502
198900, -64.972500
199160, -64.972497
199420, -64.972495
199680, -64.972493
199940, -64.972492
200200, -64.972490
200460, -64.972489
200720, -64.972487
200980, -64.972486
201240, -64.972485
201500, -64.972485
201760, -64.972484
202020, -64.972483
202280, -64.972483
202540, -64.972483
202800, -64.972483
203060, -64.972483
203320, -64.972483
203580, -64.972483
203840, -64.972484
204100, -64.972485
204360, -64.972485
204620, -64.972486
204880, -64.972487
205140, -64.972489
205400, -64.972490
205660, -64.972492
205920, -64.972493
206180, -64.972495
206440, -64.972497
206700, -64.972499
206960, -64.972501
207220, -64.972503
207480, -64.972505
207740, -64.972508
208000, -64.972511
208260, -64.972513
208520, -64.972516
208780, -64.972519
209040, -64.972522
209300, -64.972525
209560, -64.972529
209820, -64.972532
210080, -64.972535
210340, -64.972539
210600, -64.972543
210860, -64.972547
211120, -64.972550
211380, -64.972554
211640, -64.972559
211900, -64.972563
212160, -64.972567
212420, -64.972571
212680, -64.972576
212940, -64.972580
213200, -64.972585
213460, -64.972590
213720, -64.972595
213980, -64.972600
214240, -64.972605
214500, -64.972610
214760, -64.972615
215020, -64.972620
215280, -64.972625
215540, -64.972631
215800, -64.972636
216060, -64.972642
216320, -64.972647
216580, -64.972653
216840, -64.972659
217100, -64.972665
217360, -64.972671
217620, -64.972677
217880, -64.972683
218140, -64.972689
218400, -64.972695
218660, -64.972701
218920, -64.972707
219180, -64.972714
219440, -64.972720
219700, -64.972726
219960, -64.972733
220220, -64.972739
220480, -64.972746
220740, -64.972752
221000, -64.972759
221260, -64.972766
221520, -64.972773
221780, -64.972779
222040, -64.972786
222300, -64.972793
222560, -64.972800
222820, -64.972807
223080, -64.972814
223340, -64.972821
223600, -64.972828
223860, -64.972835
224120, -64.972842
224380, -64.972850
224640, -64.972857
224900, -64.972864
225160, -64.972871
225420, -64.972879
225680, -64.972886
225940, -64.972893
226200, -64.972901
226460, -64.972908
226720, -64.972915
226980, -64.972923
227240, -64.972930
227500, -64.972938
227760, -64.972945
228020, -64.972953
228280, -64.972960
228540, -64.972968
228800, -64.972975
229060, -64.972983
229320, -64.972990
229580, -64.972998
229840, -64.973005
230100, -64.973013
230360, -64.973021
230620, -64.973028
230880, -64.973036
231140, -64.973043
231400, -64.973051
231660, -64.973058
231920, -64.973066
232180, -64.973074
232440, -64.973081
232700, -64.973089
232960, -64.973096
233220, -64.973104
233480, -64.973112
233740, -64.973119
234000, -64.973127
234260, -64.973134
234520, -64.973142
234780, -64.973149
235040, -64.973157
235300, -64.973164
235560, -64.973172
235820, -64.973179
236080, -64.973187
236340, -64.973194
236600, -64.973202
236860, -64.973209
237120, -64.973216
237380, -64.973224
237640, -64.973231
237900, -64.973239
238160, -64.973246
238420, -64.973253
238680, -64.973261
238940, -64.973268
239200, -64.973275
239460, -64.973282
239720, -64.973289
239980, -64.973297
240240, -64.973304
240500, -64.973311
240760, -64.973318
241020, -64.973325
241280, -64.973332
241540, -64.973339
241800, -64.973346
242060, -64.973353
242320, -64.973360
242580, -64.973367
242840, -64.973374
243100, -64.973381
243360, -64.973387
243620, -64.973394
243880, -64.973401
244140, -64.973408
244400, -64.973414
244660, -64.973421
244920, -64.973427
245180, -64.973434
245440, -64.973441
245700, -64.973447
245960, -64.973453
246220, -64.973460
246480, -64.973466
246740, -64.973473
247000, -64.973479
247260, -64.973485
247520, -64.973491
247780, -64.973497
248040, -64.973504
248300, -64.973510
248560, -64.973516
248820, -64.973522
249080, -64.973528
249340, -64.973534
249600, -64.973540
249860, -64.973545
250120, -64.973551
250380, -64.973557
250640, -64.973563
250900, -64.973568
251160, -64.973574
251420, -64.973580
251680, -64.973585
251940, -64.973591
252200, -64.973596
252460, -64.973601
252720, -64.973607
252980, -64.973612
253240, -64.973617
253500, -64.973623
253760, -64.973628
254020, -64.973633
254280, -64.973638
254540, -64.973643
254800, -64.973648
255060, -64.973653
255320, -64.973658
255580, -64.973663
255840, -64.973667
256100, -64.973672
256360, -64.973677
256620, -64.973682
256880, -64.973686
257140, -64.973691
257400, -64.973695
257660, -64.973700
257920, -64.973704
258180, -64.973709
258440, -64.973713
258700, -64.973717
258960, -64.973721
259220, -64.973725
259480, -64.973730
259740, -64.973734
260000, -64.973738
260260, -64.973742
260520, -64.973746
260780, -64.973750
261040, -64.973753
261300, -64.973757
261560, -64.973761
261820, -64.973765
262080, -64.973768
262340, -64.973772
262600, -64.973775
262860, -64.973779
263120, -64.973782
263380, -64.973786
263640, -64.973789
263900, -64.973792
264160, -64.973796
264420, -64.973799
264680, -64.973802
264940, -64.973805
265200, -64.973808
265460, -64.973811
265720, -64.973814
265980, -64.973817
266240, -64.973820
266500, -64.973823
266760, -64.973825
267020, -64.973828
267280, -64.973831
267540, -64.973833
267800, -64.973836
268060, -64.973839
268320, -64.973841
268580, -64.973844
268840, -64.973846
269100, -64.973848
269360, -64.973851
269620, -64.973853
269880, -64.973855
270140, -64.973857
270400, -64.973859
270660, -64.973861
270920, -64.973863
271180, -64.973865
271440, -64.973867
271700, -64.973869
271960, -64.973871
272220, -64.973873
272480, -64.973875
272740, -64.973877
273000, -64.973878
273260, -64.973880
273520, -64.973881
273780, -64.973883
274040, -64.973885
274300, -64.973886
274560, -64.973887
274820, -64.973889
275080, -64.973890
275340, -64.973892
275600, -64.973893
275860, -64.973894
276120, -64.973895
276380, -64.973896
276640, -64.973897
276900, -64.973899
277160, -64.973900
277420, -64.973901
277680, -64.973902
277940, -64.973902
278200, -64.973903
278460, -64.973904
278720, -64.973905
278980, -64.973906
279240, -64.973906
279500, -64.973907
279760, -64.973908
280020, -64.973908
280280, -64.973909
280540, -64.973910
280800, -64.973910
281060, -64.973911
281320, -64.973911
281580, -64.973911
281840, -64.973912
282100, -64.973912
282360, -64.973912
282620, -64.973913
282880, -64.973913
283140, -64.973913
283400, -64.973913
283660, -64.973914
283920, -64.973914
284180, -64.973914
284440, -64.973914
284700, -64.973914
284960, -64.973914
285220, -64.973914
285480, -64.973914
285740, -64.973914
286000, -64.973913
286260, -64.973913
286520, -64.973913
286780, -64.973913
287040, -64.973913
287300, -64.973912
287560, -64.973912
287820, -64.973912
288080, -64.973911
288340, -64.973911
288600, -64.973911
288860, -64.973910
289120, -64.973910
289380, -64.973909
289640, -64.973909
289900, -64.973908
290160, -64.973908
290420, -64.973907
290680, -64.973906
290940, -64.973906
291200, -64.973905
291460, -64.973905
291720, -64.973904
291980, -64.973903
292240, -64.973902
292500, -64.973902
292760, -64.973901
293020, -64.973900
293280, -64.973899
293540, -64.973898
293800, -64.973898
294060, -64.973897
294320, -64.973896
294580, -64.973895
294840, -64.973894
295100, -64.973893
295360, -64.973892
295620, -64.973891
295880, -64.973890
296140, -64.973889
296400, -64.973888
296660, -64.973887
296920, -64.973886
297180, -64.973885
297440, -64.973884
