# ./result/hh_euler_0050.txt
# dt = 50 [usec]
# t [usec], V [mV]
0, -65.000000
50, -64.998533
100, -64.997109
150, -64.995720
200, -64.994362
250, -64.993032
300, -64.991728
350, -64.990446
400, -64.989187
450, -64.987948
500, -64.986729
550, -64.985530
600, -64.984349
650, -64.983188
700, -64.982045
750, -64.980920
800, -64.979814
850, -64.978727
900, -64.977658
950, -64.976607
1000, -64.975575
1050, -64.974562
1100, -64.973568
1150, -64.972592
1200, -64.971635
1250, -64.970697
1300, -64.969778
1350, -64.968878
1400, -64.967997
1450, -64.967136
1500, -64.966293
1550, -64.965469
1600, -64.964665
1650, -64.963880
1700, -64.963114
1750, -64.962367
1800, -64.961639
1850, -64.960930
1900, -64.960241
1950, -64.959570
2000, -64.958918
2050, -64.958286
2100, -64.957672
2150, -64.957076
2200, -64.956500
2250, -64.955942
2300, -64.955403
2350, -64.954882
2400, -64.954379
2450, -64.953894
2500, -64.953428
2550, -64.952979
2600, -64.952549
2650, -64.952136
2700, -64.951740
2750, -64.951362
2800, -64.951001
2850, -64.950657
2900, -64.950330
2950, -64.950020
3000, -64.949726
3050, -64.949449
3100, -64.949188
3150, -64.948943
3200, -64.948714
3250, -64.948500
3300, -64.948302
3350, -64.948119
3400, -64.947951
3450, -64.947798
3500, -64.947660
3550, -64.947536
3600, -64.947427
3650, -64.947331
3700, -64.947249
3750, -64.947181
3800, -64.947126
3850, -64.947084
3900, -64.947055
3950, -64.947039
4000, -64.947035
4050, -64.947044
4100, -64.947064
4150, -64.947096
4200, -64.947140
4250, -64.947195
4300, -64.947261
4350, -64.947337
4400, -64.947425
4450, -64.947522
4500, -64.947630
4550, -64.947748
4600, -64.947875
4650, -64.948011
4700, -64.948157
4750, -64.948311
4800, -64.948475
4850, -64.948646
4900, -64.948826
4950, -64.949014
5000, -64.949209
5050, -64.949412
5100, -64.949622
5150, -64.949840
5200, -64.950064
5250, -64.950294
5300, -64.950531
5350, -64.950774
5400, -64.951023
5450, -64.951277
5500, -64.951537
5550, -64.951802
5600, -64.952072
5650, -64.952347
5700, -64.952627
5750, -64.952910
5800, -64.953198
5850, -64.953490
5900, -64.953785
5950, -64.954084
6000, -64.954387
6050, -64.954692
6100, -64.955000
6150, -64.955311
6200, -64.955625
6250, -64.955940
6300, -64.956258
6350, -64.956578
6400, -64.956900
6450, -64.957223
6500, -64.957547
6550, -64.957873
6600, -64.958200
6650, -64.958528
6700, -64.958856
6750, -64.959185
6800, -64.959515
6850, -64.959844
6900, -64.960174
6950, -64.960504
7000, -64.960833
7050, -64.961162
7100, -64.961490
7150, -64.961818
7200, -64.962145
7250, -64.962471
7300, -64.962796
7350, -64.963120
7400, -64.963443
7450, -64.963764
7500, -64.964083
7550, -64.964401
7600, -64.964717
7650, -64.965031
7700, -64.965343
7750, -64.965653
7800, -64.965961
7850, -64.966266
7900, -64.966569
7950, -64.966870
8000, -64.967167
8050, -64.967463
8100, -64.967755
8150, -64.968045
8200, -64.968331
8250, -64.968615
8300, -64.968895
8350, -64.969173
8400, -64.969447
8450, -64.969717
8500, -64.969985
8550, -64.970249
8600, -64.970510
8650, -64.970767
8700, -64.971020
8750, -64.971270
8800, -64.971516
